Data Description Line 1,,,,,
Data Description Line 2,,,,,
 21.86, 21.35,236842359,0.0919963,82,0.827206
 22.14, 21.28,201181541,2.35784,75,0.813008
 22.19, 21.01,256135777,-0.410023,68,0.823422
 22.08, 21.35,291751623,-0.873563,61,0.834879
 21.74, 20.61,289874871,-3.78054,54,0.862482
 20.88, 19.71,347426088,-3.5334,47,0.903161
 20.60, 19.88,229150771,2.36181,40,0.883652
 63.54, 62.53,57774737,-0.0479004,49,0.86262
 62.98, 62.00,34950419,0.417402,42,0.863309
 63.25, 62.01,47999880,0.723356,35,0.861794
 62.72, 60.00,86229071,-4.07609,28,0.89985
 60.99, 59.69,63641929,1.13032,21,0.887574
 61.17, 60.42,42897125,-0.295664,14,0.889621
 61.11, 60.33,33273371,0.692042,7,0.883652
 61.08, 59.36,46786798,-1.71391,0,0.905433
 61.50, 59.77,63576642,1.88553,83,0.933508
 61.10, 59.11,53844149,-2.2917,76,0.954934
 59.49, 57.50,71716802,-1.54648,69,0.973194
 59.16, 58.50,47498000,0.528379,62,0.966429
 44.95, 42.64,234547885,1.48837,87,0.572869
 44.97, 43.00,144662779,3.79015,80,0.556669
 45.54, 43.60,182971761,0.599733,73,0.551998
 45.88, 44.26,154832501,-1.48197,66,0.561293
 46.00, 44.30,137430065,0.405314,59,0.560664
 46.89, 44.65,162434145,4.06704,52,0.536826
 48.00, 46.00,131941706,4.34783,45,0.520833
 47.27, 45.21,139540125,-1.10169,38,0.535561
 47.18, 45.07,139051830,-2.75582,31,0.549209
 47.10, 44.76,140414285,0.263043,24,0.546568
 46.18, 43.40,226413618,0.704535,17,0.546568
 46.38, 44.77,117959443,-0.907519,10,0.545137
 31.76, 31.14,44971770,-1.79471,81,0.929785
 31.72, 30.89,24955086,1.39114,74,0.925335
 31.52, 30.89,41200255,-0.191022,67,0.92504
 31.77, 30.50,55657855,-2.73973,60,0.949885
 31.22, 30.21,34764359,2.16181,53,0.929785
 31.25, 30.24,65912258,-1.66774,46,0.945858
 30.93, 30.26,38172345,0.782524,39,0.938208
 32.20, 30.66,50462721,3.22266,32,0.914538
 31.88, 31.28,55211152,-0.754243,25,0.918303
 31.79, 31.18,41766976,0.443599,18,0.914827
 31.60, 30.45,51736270,-1.65027,11,0.935786
 31.49, 30.43,41958399,1.55945,4,0.927703
 65.88, 62.56,59802189,-4.49302,63,0.74698
 63.86, 62.56,31297830,0.685805,56,0.744496
 63.92, 62.72,36000586,-0.696092,49,0.748765
 63.31, 62.14,42141599,-1.04979,42,0.755506
 63.48, 61.89,34863226,0.385109,35,0.751279
 64.75, 62.32,46269528,1.43609,28,0.739342
 64.72, 62.55,29937386,1.38213,21,0.728118
 64.40, 63.33,32331825,1.49937,14,0.730835
 65.87, 63.86,61665987,1.62069,7,0.720748
 65.84, 64.47,44560041,-0.780772,0,0.725197
 64.61, 61.29,59542953,-2.54896,87,0.749601
 65.39, 63.05,29853434,3.31063,80,0.720638
 77.59, 73.59,85400677,-3.54086,49,0.820223
 74.49, 72.46,44895850,-0.255892,42,0.823656
 75.75, 74.31,40056497,0.482251,35,0.813225
 75.85, 73.05,46734907,-1.3064,28,0.832424
 74.50, 73.08,41519549,0.338753,21,0.823768
 76.32, 73.30,39363816,2.71145,14,0.801156
 76.45, 75.70,16734140,0.0788747,7,0.801261
 76.45, 74.42,27881213,-1.98815,0,0.819452
 76.63, 73.64,41047787,2.03999,84,0.802315
 77.25, 74.97,34855064,0.458235,77,0.794995
 76.41, 72.89,40853280,-4.08673,70,0.835731
 75.75, 73.38,23877441,2.38095,63,0.810631
 87.90, 85.63,16166921,-0.599424,40,0.637829
 88.80, 85.70,11585909,2.80047,33,0.624291
 89.39, 87.25,10705548,1.65073,26,0.61597
 90.50, 87.20,26110543,-1.98408,19,0.629003
 88.45, 87.31,14960948,0.409417,12,0.622947
 91.95, 87.81,16315175,4.11705,5,0.599129
 92.96, 91.00,13431331,1.35194,89,0.591652
 93.65, 89.27,17249356,-2.67443,82,0.609418
 93.40, 90.24,17453306,0.31556,75,0.596594
 94.16, 89.71,18144593,-1.04774,68,0.600371
 91.21, 86.91,23633329,-2.44491,61,0.618116
 92.98, 90.17,14970403,2.21558,54,0.596077
 37.35, 35.85,72760487,2.92091,63,1.0174
 37.61, 34.23,108158891,-8.13204,56,1.11014
 34.30, 33.48,131132702,-0.498973,49,1.12094
 33.99, 33.00,110066602,-2.70668,42,1.14908
 34.04, 32.51,114880019,-1.20156,35,1.15537
 33.30, 32.74,62039482,0.394657,28,1.14908
 33.19, 32.65,54419625,-0.363967,21,1.15677
 32.80, 31.85,57467917,-1.70992,14,1.18049
 33.36, 32.19,128028062,2.67081,7,1.14943
 33.48, 32.45,91319466,-0.818182,0,1.16101
 32.60, 31.06,86394177,-1.81538,87,1.19085
 32.90, 32.04,66135182,1.49579,80,1.16672
 28.85, 27.77,328646154,1.96078,39,0.559441
 28.50, 28.00,227601331,0.35461,32,0.565371
 28.74, 28.02,220040646,-0.497159,25,0.571021
 29.46, 27.45,457318851,-0.963597,18,0.576577
 28.11, 27.42,274432773,0,11,0.576161
 28.34, 27.07,317408348,-1.97842,4,0.587156
 27.37, 26.60,228916129,-0.514706,88,0.591279
 27.10, 26.43,238628349,-0.85885,81,0.602637
 26.86, 25.80,298801508,-2.77257,74,0.61657
 26.27, 25.35,271799244,-1.72216,67,0.623053
 25.76, 24.68,379216242,-2.70694,60,0.645161
 25.95, 25.15,217545216,1.74742,53,0.624512
 18.38, 17.62,386804789,3.61582,26,1.09051
 18.48, 18.13,218359623,0.658617,19,1.09051
 18.49, 18.02,159663706,0.0544959,12,1.08932
 18.76, 18.14,277157388,-0.981997,5,1.10193
 19.39, 18.16,358819619,6.10225,96,1.03627
 19.30, 18.62,180912039,-2.28334,89,1.06213
 19.39, 18.72,153153528,1.96599,82,1.04221
 19.13, 18.67,177077740,-0.105932,75,1.06045
 19.90, 18.90,257979737,3.7467,68,1.01729
 19.75, 19.30,195391037,-0.86558,61,1.02722
 20.29, 19.15,457640533,3.75321,54,0.99108
 20.50, 19.74,215914627,0.147638,47,0.982801
 65.08, 64.00,52323352,0.170834,12,0.744186
 65.53, 63.40,41932473,1.75466,5,0.732489
 65.95, 65.05,46213962,0.39604,96,0.804127
 66.95, 63.14,70042160,-2.57967,89,0.825545
 64.36, 62.30,57201539,-1.14996,82,0.833202
 64.97, 63.80,51999812,1.2197,75,0.818786
 64.80, 63.40,36098973,-0.771605,68,0.824261
 64.40, 62.53,47748854,-1.39652,61,0.843412
 63.65, 61.56,59801160,-1.22611,54,0.854425
 62.30, 61.12,52731797,-0.822581,47,0.861929
 61.39, 59.70,66311521,-0.720839,40,0.874587
 61.52, 60.54,41351155,-0.131234,33,0.870565
 30.10, 28.66,157834347,-2.7965,30,1.49047
 28.61, 27.71,170616350,-0.385424,23,1.51249
 28.59, 28.15,130584257,-0.770578,16,1.51783
 28.95, 27.41,171464186,-3.40829,9,1.56421
 28.06, 27.20,118469916,2.00584,2,1.53736
 28.59, 27.63,128889979,1.78763,54,1.51036
 28.57, 28.00,88244232,0.598592,47,1.50508
 28.42, 27.61,94960503,-0.670904,40,1.52862
 28.53, 27.79,118740085,-1.16814,33,1.54011
 28.89, 27.73,139153253,1.82469,26,1.51089
 28.42, 27.27,153806769,-1.34181,19,1.53901
 29.10, 27.95,169105318,0.278067,12,1.49047
 56.34, 52.88,20010115,-4.92066,60,0.675042
 54.84, 52.96,14820631,2.84262,53,0.658979
 55.24, 54.07,13631048,0.695716,46,0.654545
 57.78, 54.97,26595621,1.21509,39,0.645046
 57.52, 55.81,27494461,2.86687,32,0.627068
 59.12, 56.97,19539527,2.91347,25,0.610273
 60.92, 58.53,14107769,3.53501,18,0.590939
 61.15, 59.05,20849299,-1.65016,11,0.604027
 60.02, 58.53,20284170,-0.704698,4,0.608314
 59.72, 57.88,15980871,-0.641242,89,0.696332
 59.51, 57.51,24832210,-0.701214,82,0.706166
 59.28, 57.99,14126721,0.924025,75,0.695151
 79.75, 78.40,15797841,-0.138906,40,0.543753
 79.90, 77.81,12713121,1.03488,33,0.543753
 80.50, 78.98,16471934,1.16044,26,0.53616
 83.08, 80.26,23565688,1.45776,19,0.528061
 82.60, 80.66,15689029,0.880196,12,0.521086
 85.46, 82.73,16641148,2.83645,5,0.504695
 85.44, 84.25,11922670,-0.0705302,89,0.564639
 84.69, 81.81,15551183,-1.38396,82,0.575747
 84.24, 81.42,19167224,-0.86145,75,0.57929
 84.05, 80.26,22004496,-2.10767,68,0.590551
 81.23, 77.05,26234929,-0.718355,61,0.598802
 83.59, 80.57,19032729,2.73063,54,0.574713
 37.70, 35.41,141938064,-0.36051,89,1.36376
 36.58, 34.98,130610954,-2.98222,82,1.38184
 35.51, 34.35,108296302,-1.21538,75,1.402
 36.59, 34.88,124127036,2.15023,68,1.37525
 36.48, 35.38,72890565,1.87991,61,1.34949
 36.77, 35.77,78429505,0.247934,54,1.34652
 36.62, 35.66,68915874,0.853759,47,1.33807
 36.32, 35.34,57673647,-0.745033,40,1.36225
 36.94, 35.85,80086312,0.0554631,33,1.35809
 36.65, 35.65,66137992,-0.774979,26,1.36681
 35.84, 33.36,124202175,0.279799,19,1.36719
 37.32, 36.37,79604168,1.71849,12,1.31403
 55.07, 53.76,64231179,-0.2766,61,0.684172
 55.36, 53.54,48929455,2.16216,54,0.675059
 56.27, 54.71,53009787,1.12502,47,0.663915
 57.90, 55.30,69546259,2.36505,40,0.652557
 56.58, 55.39,60981950,-0.744021,33,0.660361
 56.73, 55.30,49477410,-0.677724,26,0.664392
 55.38, 54.35,51556658,0.217155,19,0.668111
 54.01, 51.52,92696912,-3.82828,12,0.714976
 52.60, 51.68,74964203,0.618357,5,0.710582
 53.88, 51.75,69185186,0.631458,61,0.703556
 52.52, 50.97,63198175,-1.58548,54,0.718168
 52.95, 51.38,53385178,1.19853,47,0.706781
 75.90, 73.64,101740933,2.53663,52,0.582088
 77.84, 74.58,74376886,3.60708,45,0.565262
 79.10, 76.77,99941187,1.52976,38,0.557103
 79.98, 77.93,115376817,0.177552,31,0.557033
 83.98, 79.01,129743696,4.2042,24,0.528338
 84.00, 81.61,85733429,-0.754943,17,0.531273
 85.10, 81.80,93325562,3.04878,10,0.52071
 88.23, 84.73,122018405,0.435448,3,0.515585
 86.56, 83.55,102134160,-0.919995,68,0.552421
 86.08, 80.10,92727886,-4.33364,61,0.572333
 82.64, 78.80,123914255,-1.00404,54,0.581323
 83.93, 81.86,83364516,2.13754,47,0.562066
 17.80, 17.02,103320396,1.98482,41,0.171723
 18.47, 17.42,129237024,2.87026,34,0.167411
 18.19, 16.38,213061090,-8.52713,27,0.181598
 16.97, 15.88,85235391,3.72861,21,0.176783
 17.24, 16.66,90831895,0.354191,13,0.176471
 17.96, 16.83,225053559,-0.694847,6,0.174927
 17.62, 16.75,111630753,-0.34965,82,0.175439
 17.29, 16.26,118281015,-4.35294,75,0.184502
 16.48, 15.83,77236662,3.25815,68,0.182039
 16.83, 15.77,77152591,-4.8416,61,0.188442
 16.03, 15.17,94970970,-4.0201,54,0.196335
 15.50, 14.59,111273573,-3.72793,47,0.203804
 15.60, 14.56,99423717,3.81731,40,0.19698
 46.29, 45.11,28738689,-0.395257,5,0.396825
 46.49, 45.10,31114741,1.46898,82,0.388937
 46.95, 45.60,29090940,-0.237274,75,0.389189
 47.48, 45.27,22929313,2.74809,69,0.382084
 49.15, 46.77,32470319,4.00509,61,0.366748
 50.47, 49.08,43997724,1.68118,54,0.358566
 50.46, 49.22,35427164,-1.13863,47,0.36371
 51.97, 49.17,36565612,3.58155,40,0.351631
 51.38, 49.79,26359875,0.768624,33,0.352044
 51.70, 49.04,25215640,-4.10586,26,0.36526
 49.38, 47.33,33828918,-2.82923,19,0.377042
 49.14, 46.92,37705374,1.12594,12,0.371134
 50.15, 48.15,34877916,-0.0206825,5,0.372362
 74.85, 73.03,20590618,0.693878,40,0.567491
 74.85, 72.71,21220138,0.122649,33,0.571662
 74.28, 70.88,19492289,-1.42566,26,0.578512
 75.44, 71.75,16947409,3.74037,20,0.556734
 80.34, 74.68,30503034,5.65488,12,0.526448
 80.65, 78.09,25394946,-1.29434,5,0.529568
 80.42, 78.48,18368201,-0.353045,89,0.531444
 78.81, 75.83,19990094,-1.44928,82,0.541796
 76.99, 75.13,15886795,0.574788,75,0.545525
 78.35, 74.09,17813730,-3.80463,68,0.561197
 75.27, 72.61,18574466,-2.76886,61,0.577796
 75.51, 72.69,25381159,1.50561,54,0.566343
 75.02, 70.29,30675314,-3.65062,47,0.589391
 13.61, 13.16,499672763,-0.372578,61,0.0747943
 13.88, 13.37,480033181,0.597015,54,0.074184
 13.64, 12.82,670594575,-5.03704,47,0.0780031
 12.60, 12.15,624897506,-2.22399,41,0.0812348
 12.60, 12.23,557530217,-0.324675,33,0.0814332
 12.71, 12.20,577232010,-0.404531,26,0.0812348
 12.43, 11.91,623724296,-2.85016,19,0.0838223
 12.11, 11.53,658968285,-2.60723,12,0.0863558
 11.69, 11.29,479389107,1.91805,5,0.0855432
 11.92, 11.08,596420503,-4.97051,89,0.0886525
 11.20, 10.41,873241317,-3.39893,82,0.0925926
 11.12, 10.40,889460755,-1.92837,75,0.093633
 10.94, 10.48,603098073,-0.661001,68,0.095057
 113.59, 108.61,28116391,3.26821,19,0.388967
 113.93, 108.88,28772937,-3.45495,12,0.400656
 110.30, 105.35,30697889,-2.55408,5,0.410409
 109.42, 102.16,23938892,3.63705,88,0.420398
 116.25, 107.95,34522949,5.64811,80,0.398579
 116.55, 108.39,39678464,-5.07571,73,0.416893
 112.97, 106.02,38211403,-4.0343,66,0.432615
 108.27, 101.47,54274252,-1.45461,59,0.440909
 104.60, 100.30,30213720,3.25765,52,0.439771
 106.60, 99.15,35887587,-4.99013,45,0.454995
 101.61, 96.42,40431926,-3.45137,38,0.475256
 98.45, 94.20,43606429,-1.01104,31,0.479416
 102.50, 96.05,43722864,3.64805,24,0.459954
 17.60, 16.99,308644641,-1.84332,95,0.352113
 18.29, 17.00,539982011,3.76249,88,0.339943
 17.76, 16.97,324203125,-3.83964,81,0.352319
 16.96, 16.52,249420898,0.35545,75,0.354191
 17.64, 16.90,412492845,3.48494,67,0.342466
 17.70, 17.28,290282402,0.285551,60,0.341686
 17.99, 16.64,563552552,-3.70793,53,0.35545
 16.87, 16.34,371711669,-1.72414,46,0.362976
 16.46, 16.11,235050333,0.304692,39,0.36452
 16.82, 15.98,256069538,-3.49608,32,0.374766
 16.17, 15.01,412198054,-5.73566,25,0.396825
 15.28, 14.78,401380782,-1.12285,18,0.400802
 15.64, 14.92,429730443,-0.0669344,11,0.401875
 109.65, 105.52,35824123,1.80451,47,0.673929
 109.94, 107.51,31958307,1.0505,40,0.665694
 109.90, 103.13,42617245,-3.18936,33,0.687124
 108.34, 103.04,18873837,3.03001,27,0.675113
 109.60, 106.68,28004621,1.92791,19,0.667032
 109.57, 101.11,44930373,-6.0285,12,0.709565
 104.95, 100.41,43103424,-0.83293,5,0.71296
 104.53, 99.61,39951901,0.529256,89,0.711709
 103.86, 100.70,28858240,2.05676,82,0.707296
 105.21, 99.57,32206213,-3.45091,75,0.722772
 101.87, 98.98,35612426,-1.21903,68,0.732417
 101.29, 97.71,44845243,-0.869652,61,0.73611
 102.46, 97.00,42615162,-0.9911,54,0.745659
 55.80, 53.70,23341552,1.99593,40,0.742888
 56.52, 55.00,19685778,-0.18018,33,0.740072
 55.81, 53.17,24059673,-1.00992,26,0.746948
 56.00, 53.19,15537427,3.00295,20,0.733321
 56.88, 54.54,27349183,1.97522,12,0.721958
 57.00, 53.59,27498887,-3.17263,5,0.750503
 56.13, 52.55,27207924,-3.69494,90,0.774901
 54.00, 51.92,27511651,0,83,0.777399
 52.56, 50.50,24845668,1.56522,76,0.780061
 53.39, 50.11,25203572,-5.43437,69,0.815271
 50.90, 49.52,28186429,-1.0338,62,0.823624
 50.63, 48.64,36027620,-0.919448,55,0.827113
 51.98, 49.46,34797906,4.9697,48,0.789069
 43.48, 42.36,34130223,-0.787219,252,0.933489
 43.05, 41.40,39055258,-2.58922,245,0.957854
 42.02, 40.84,40820710,-0.574713,238,0.963391
 42.46, 40.45,24312043,3.17305,232,0.946298
 43.35, 41.71,30122091,1.79499,224,0.928074
 43.79, 42.30,35369886,-0.943179,217,0.928936
 44.12, 40.94,78855110,-4.15512,210,0.963391
 41.84, 40.68,50988843,0.581677,203,0.963855
 41.52, 40.55,34651349,0.899149,196,0.963391
 41.99, 39.17,52169227,-6.01432,189,1.01574
 39.88, 38.42,49099516,-1.73558,182,1.03896
 38.86, 37.77,54513950,-1.52731,175,1.05152
 38.89, 37.19,50409504,-0.713342,168,1.0644
 20.50, 19.53,207897262,2.67542,76,0.688299
 20.75, 20.07,238618636,-2.60492,69,0.693413
 20.37, 19.60,212315926,-0.988142,62,0.698603
 20.54, 19.51,182835072,0.91047,56,0.701754
 20.85, 19.89,280299000,1.53923,48,0.684597
 20.71, 19.81,235180053,-3.33333,41,0.69965
 20.42, 19.76,195448891,-0.400601,34,0.703871
 20.05, 19.41,228297982,-1.15869,27,0.713558
 19.52, 18.97,169411364,0.621118,20,0.720165
 19.72, 18.75,207576381,-4.36992,13,0.74389
 18.80, 18.14,260898990,-2.08445,6,0.764192
 18.90, 18.20,261979707,0.983069,90,0.811249
 18.94, 17.97,295978977,-2.01745,83,0.834725
 37.87, 36.62,52881329,0.266951,74,0.665602
 37.96, 37.21,47021433,-0.0533618,67,0.667379
 38.40, 37.17,42983064,1.92256,60,0.654965
 38.50, 37.20,24190528,0.265252,54,0.661376
 37.71, 36.94,61019095,-1.22308,46,0.672948
 37.67, 36.77,52439439,-1.20192,39,0.675858
 37.43, 36.70,41391929,0.216626,32,0.675493
 37.94, 36.55,53378802,0.981194,25,0.674764
 37.00, 36.00,40673778,0,18,0.694444
 36.28, 34.43,39307513,-4.28413,11,0.721917
 35.02, 33.42,45606663,-3.06979,4,0.746938
 34.93, 33.41,76297124,3.19785,74,0.724008
 35.69, 34.28,65416820,2.30388,67,0.712657
 42.83, 37.60,90069975,-3.39463,73,0.317228
 41.80, 40.20,87672936,0.123001,66,0.31941
 41.55, 40.12,70321527,-1.10538,59,0.322901
 41.19, 39.16,46244533,2.57758,53,0.317151
 41.30, 39.99,82362537,-1.68047,45,0.322021
 41.52, 39.80,70249698,0.294913,38,0.318549
 41.74, 40.22,63498759,-0.931601,31,0.321703
 40.34, 35.91,217523955,-10.4975,24,0.361312
 36.96, 35.44,106507716,3.87858,17,0.351732
 37.52, 36.00,79313559,-3.13841,10,0.360011
 36.24, 35.14,74301015,-2.05613,3,0.368794
 35.32, 33.95,134346312,-0.370054,87,0.342857
 35.65, 34.55,102774442,0.316183,80,0.34384
 164.42, 161.12,19081936,1.68998,35,0.456565
 164.75, 163.16,17615408,-0.225033,28,0.457178
 166.34, 162.30,22183383,1.69481,21,0.451236
 168.28, 162.19,23662621,2.21088,15,0.445686
 173.00, 167.23,26829625,1.74769,7,0.439676
 173.54, 167.50,29480567,-1.8709,0,0.444076
 172.77, 167.82,23505533,0.908605,87,0.441384
 171.41, 166.53,26027660,0.206113,80,0.440762
 168.60, 165.90,19453763,-0.593472,73,0.447761
